SHORTNAME;ORIGNAME;BOHRTYP;RESTRICTIO;XCOORD;YCOORD;ZCOORDB;stratigraphy_id;stratigraphy_name;DEPTHFROM;DEPTHTO;LAYERDESC;ORIGGEOL;qt_description;LITHOLOGY;LITHOSTRAT;CHRONOSTR;TECTO;myLitho
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;153.75;234.0;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Sandstein (Grauwacke bis Arkose), tonig, grÃ¼nlich-grau, fein- bis grobkÃ¶rnig, z.T. gefleckt, mit 
- dunklen Tonlagen
- zahlreichen KlÃ¼ften
- lokalen ausgebleichten Zonen
- schwacher Gradierung (invers?)";Taveyannaz-Sandstein (TertiÃ¤r, Taveyannaz-Serie);9003.0;15102009.0;15202011.0;15001036.0;;['Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Sandstein, undifferenziert (Psammit: Sandkorngrösse) ', 'Karbonat, undifferenziert', 'grès ']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;358.0;359.4;Grobsandstein - Feinkonglomerat, grau, geadert, teilweise schwach brecciÃ¶s, dÃ¼nne Schieferlagen;TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102009.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Sandstein, undifferenziert (Psammit: Sandkorngrösse) ']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;359.4;360.8;Sandstein, hellgrau, fein-/mittelkÃ¶rnig, lagenweise grÃ¶ber, geadert, mit einer Schieferlage (360.80 - 360.85 m);TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102009.0;15202005.0;15001036.0;;[]
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;131.4;153.75;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Kalkige Tonschiefer - tonige Kalkschiefer, dunkelgrau, mit SandsteinbÃ¤nken";Dachschiefer (TertiÃ¤r, Taveyannaz-Serie);9002.0;15104032.0;15202011.0;15001036.0;;['Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;332.55;333.0;Sandstein, grau-grÃ¼nlich, massig, laminiert, geadert;TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102009.0;15202005.0;15001036.0;;[]
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;360.8;362.65;Konglomerat, grau, polymikt, mit gerundeten, bunten Kalkkomponenten, wenig eckige Komponenten, wenig geadert;TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102007.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;308.3;311.7;"Feinkonglomerat - Grobsandstein, grau, wenig geadert, mit:
-  teilweise verheilten KlÃ¼ften, Kristalle (308.25, 308.65, 309.70 m)
- TrennflÃ¤chen +/- parallel zur BA
- 310.80 - 310.85 m StÃ¶rungszone";TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9003.0;15102007.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;311.7;314.1;Konglomerat, grau, polymikt, meist gerundete Kalkkomponenten, wenig geadert, mit TrennflÃ¤chen +/- 90Â° und 45Â° zur BA;TertiÃ¤r, Flysch von Mitholz (Konglomerate/Sandsteine und Schiefereinschaltungen);9002.0;15102007.0;15202005.0;15001036.0;;['Konglomerat und Brekzie, undifferenziert (Psephit: Kies, Steine und Blöcke) ', 'Kalkstein, undifferenziert']
SF-56;"Sondierbohrung ""Weiche Gesteine IV"" / RB93/14b";B;g;2616396.0;1154902.0;997.35;66;Detailprofil 93/14b;0.0;22.2;"Wie SB92/9a und b; siehe Ãœbersichtsprofil und Composite Log:
Kies mit Steinen und BlÃ¶cken";GehÃ¤nge- und Bachschutt (QuartÃ¤r);9002.0;15101009.0;15201249.0;15001003.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;0.0;1.0;Humus;QuartÃ¤r;9001.0;;15201249.0;15001003.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;1.0;12.0;keine Cuttings wegen SpÃ¼lverlusten, Grenze auf Grund Bohrfortschritt festgelegt;kÃ¼nstliche AufschÃ¼ttung, Bachschutt und MorÃ¤ne;9001.0;15101001.0;15201249.0;15001003.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;12.0;39.15;keine Cuttings wegen SpÃ¼lverlusten;Altkristallin / Aar-Massiv;9001.0;15104034.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;79.5;80.3;Sericit-Biotit(-Chlorit)phyllit mit hellen Quarz-Feldspat-Lagen;Chlorit-Sericitschiefer / Altkristallin / Aar-Massiv;9002.0;15104029.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;80.3;116.15;"Chlorit-Sericitschiefer
- um 86.00 m: KlÃ¼fte mit Siderit/Ankerit?
- 87.15-87.30 m: KlÃ¼fte mit Rostbelag
- 88.55-89.60 m: diverse verheilte Chlorit-Quarz-KlÃ¼fte, +/- konkordant
- 90.30-91.05 m: diverse verheilte Chlorit-Quarz-KlÃ¼fte
- 91.05-91.85 m: diskordante und konkordante, rostige KlÃ¼fte
- 92.05-92.15 m: Kakirit mit Letten, konkordant
- 92.75-93.20, 94.05-94.30 m: hydrothermale GÃ¤nge mit Quarz, Siderit/Ankerit?, Chalkopyrit, Sphalerit, Albit, Chlorit, Calcit, Adualar, Anatas (z.T. als KLuftminerale ausgebildet)
- 93.40-93.85 m: aplitischer Gneis
- 96.10-96.20 m: stark zerklÃ¼ftet ohne Letten
- 98.75, 98.88, 99.02 m: diskordante Quarz-Siderit/Ankerit?-Adern
- 99.00-99.20 m: diskordanter Gang mit viel Chlorit
- ab 100.00 m: deutlich enger verschiefert (bis ca. 116.15 m)
- um 101.00 m: dÃ¼nne mylonitische Quarz-Feldspatlagen
- 103.05-103.25 m: Kakirit mit Letten
- 103.80-104.50 m: Chlorit-Sericitschiefer
- 106.80-107.10 m: Quarz-Feldspat-Ader mit Chloritrand
- 108.30-109.00 m: stark zerbrochen, unregelmÃ¤ssige KlÃ¼fte mit Gesteinsmehl gefÃ¼llt
- 109.35-110.15 m: Quarz-Feldspatadern (5 â€“ 60 mm)
- 112.25-112.45 m: Chlorit-Sericit-Phylit
- 112.45-112.50 m: Kakirit
- 112.65 m: pegmatoide Kalifeldspat-Quarz-Ader (20 mm)
- 113.20 m: Kinkbands
- 114.75 m: dunkelgrÃ¼ne Chloritlage (10 mm, Ultramylonit)
";Chlorit-Sericitschiefer / Altkristallin / Aar-Massiv;9004.0;15104034.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;77.0;77.8;Heller, +/- dichter aplitischer Gang mit etwas Chloritadern und Pyrit, einzelne Kalifeldspatlagen;Altkristallin / Aar-Massiv;9003.0;15103026.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;116.15;121.3;"Chlorit-Sericitgneis, vereinzelt mit Biotit und Pyrit
- 116.60 m: konkordante, pegmatoide Quarz-Feldspatader
- 117.50 m: Quarz-, Feldspat- und Calcit-Augen (bis 10 mm)
- 119.50 m: Biotit auf den SchieferungsflÃ¤chen
- 120.50 m: pegmatoide Kalifeldspat-Quarz-Ader (30 mm)
- 121.05-121.25 m: Chlorit-Sericitschiefer
";Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9004.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;39.15;77.0;"Chlorit-Sericitschiefer: blÃ¤uliche Kalifeldspat- (bis 15 mm, meist pegmatitisch) und/oder Quarz-Lagen oder -Augen (bis 5 mm), KorngrÃ¶ssen sonst meist unter 2 mm
- 42.00 m: Kakirit (5 mm) und Letten, leicht diskordant
- 43.65 m: Phylit (4 mm) mit spÃ¤terer SprÃ¶ddeformation, mit rostigem Letten, konkordant
- 45.80 m: rostiger Kakirit (5 mm) mit Letten
- 47.90 m: Biotitphylit, konkordant
- ab 48.00 m: mehr Kalifeldspatlinsen
- 48.80 m: rostige Kluft, offen
- 51.35-52.40 m: KorngrÃ¶sse < 4 mm, blÃ¤uliche KalifeldspÃ¤te
- 54.20-54.40 m: Pegmatitlage konkordant, mit Quarzader und grossen blÃ¤ulichen KalifeldspÃ¤ten
- 57.00 m: diverse Quarzaugen bis 6 mm
- 57.75-57.90 m: blÃ¤uliche Kalifeldspatader
- 58.80 m: blÃ¤uliche Kalifeldspatlage (1.5 cm), konkordant, KorngrÃ¶sse bis 10 cm
- 62.30 m: blÃ¤uliche Kalifeldspatlinse (2 cm), konkordant, KorngrÃ¶sse bis 10 cm
- 65.50-72.00 m: vereinzelt Quarz- und Plagioklas-Augen (bis 10 mm)
- 67.20, 67.50 m: diskordante Kluft mit Quarz, Adular und Siderit/Ankerit? (< 1 mm)
- 70.20-70.35 m: Quarz-Kalifeldspat-Ader, +/- konkordant
- 71.10 m: Chlorit-Sericitphylit (1.5 cm), konkordant
- 72.40-72.55 m: verheilte Quarz-Chlorit-Kluft, Chlorit-Kluftsand (bis 2 cm)
- 73.80 m: Chlorit-Sericitphylit (1.5 cm)
- 75.90 m: grÃ¼nlicher Metalamporphyr mit Chloritsand, konkordant
";Altkristallin / Aar-Massiv;9004.0;15104034.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;77.8;79.5;Chlorit-Sericitschiefer;Altkristallin / Aar-Massiv;9001.0;15104034.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;147.3;153.95;"Chlorit-Biotit-Sericitschiefer, Chlorit-Quarz-Adern (bis 13 cm, oft alpine ZerrklÃ¼fte), Pyrit, Chlorit, wenig Calcit, Epidot
- 149.20-149.40 m: Biotit-Sericit-Quarzit?, zerbrochen
- 149.75-149.90 m: Kakirit mit Letten
- 150.10-150.70 m: Chlorit-Quarz-Adern, Quarzit, dazwischen Letten
- 153.55-153.95 m: massige pegmatoide Kalifeldspat-Quarz-Ader, geklÃ¼ftet
";Chlorit-(Biotit-)Sericitschiefer bis -gneis (gebÃ¤ndert) / Altkristallin / Aar-Massiv;9003.0;15104034.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;153.95;164.85;"Chlorit-Biotit-Sericitgneis, z.T. epidotisiert
- 153.95-154.20 m: Aufsteilung durch SprÃ¶ddeformation (StÃ¶rung Faldumbach)
- 155.20 m: Chlorit-Quarz-Ader (60 mm) mit Pyrit
- 155.45-155.55 m: pegmatoide Kalifeldspat-Quarz-Ader mit Chlorit
- 157.25-157.40 m: steile, verheilte Kluft mit Calcitkristallen
- 157.60-158.00 m: stark tektonisiert, z.T. Kakirit mit Letten
- 159.10-159.25 m: Sericit-Quarzit
- 162.60 m: diskordante pegmatoide Kalifeldspat-Quarz-Ader, Chlorit
- 163.10 m: konkordante Quarz-Chlorit-Ader (40 mm)
- 163.45 m: konkordante/verfaltete pegmatoide Kalifeldspat-Quarz-Ader (30 mm)
- 164.10-164.30 m: flaseriger Sericit-Quarzit
";Chlorit-Biotit-Sericitgneis / Altkristallin / Aar-Massiv;9004.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;276.75;308.6;"(Biotit-)Sericitgneis, sehr feinkÃ¶rnig, dunkel
- 277.60 m: konkordanter Ultramylonit (20 mm)
- 278.20, 279.75, 281.80, 283.40-283.75, 285.50 m: diskordante Quarz-Adern, teils mit Pyrit
- 280.25 m: diskordante, pegmatoide Quarz-Kalifeldspat-Ader
- 280.55 m: Kluftquarze
- 282.05 m: Ultramylonit bis Kakirit (40 mm)
- 282.60, 287.20 m: Ultramylonit (3 mm), Ruschelzonen?
- 286.30, 286.50 m: konjugierte Bruchsysteme
- 287.85-287.92 m: Kakirit
- 288.37, 289.60 m: Ultramylonit
- 289.10-289.45 m: pegmatoider Quarz-Kalifeldspat-Gang, konkordant
- 289.45 m: Biotit-Sericitphyllit (11 cm)
- 289.65 m: Ultramylonit, Ruschelzone
- ab 291.50 m: zahlreiche aplitische/pegmatoide Adern
- 291.50 m: Kluft offen (< 1 mm), mit Calcit, rauh
- 294.00 m: Kluft, kaum offen, mit Calcit, rauh
- 294.60-295.10 m: grauer Aplit, schwach verschiefert
- 295.60 m: Kluft, rauh, mit Calcit und Pyrit
- ab 298.50 m: zunehmend Zonen mit aplitischem Charakter
- 300.45 m: SchieferungsflÃ¤che mit Harnisch
- 305.20-305.50 m: Gneis, mylonitisiert, schwarz, z.T. Harnisch auf SchieferungsflÃ¤chen, etwas Pyrrhotin
";(Biotit-)Sericitgneis (gebÃ¤ndert) / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;206.05;210.9;"Chlorit-Biotit-Sericitgneis, rundliche FeldspÃ¤te (bis 1 mm)
- 206.20-206.60 m: viel Biotit
- 207.15, 209.25 m: Pyrit auf SchieferungsflÃ¤chen
- 208.35-208.55 m: zwei Quarz-Felspat-Adern (bis 40 mm), Chlorit
- 210.80-210.90 m: auf KluftflÃ¤chen Erze (u.a. Pyrit)
";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;194.5;204.7;"Biotit-Chlorit-Sericitgneis (viele pegmatoide Kalifeldspat-Quarz-Adern)
- 195.40 m: offene TrennflÃ¤che mit LehmfÃ¼llung (2 mm)
- 197.45 m: konkordante Sericit-Quarzit-Lage (40 mm)
- 198.08, 198.25, 198.80, 199.00, 199.50-199.70, 199.80 m: konkordante pegmatoide Kalifeldspat-Quarz-Adern (20 â€“ 60 mm), Chlorit
- 200.60-200.80 m: mm-dÃ¼nne Ultramylonitlagen
- 201.05, 202.10, 202.30, 202.50, 203.50, 203.65, 203.70, 204.10-204.30 m: konkordante, blÃ¤uliche, pegmatoide Kalifeldspat-Quarz-Adern, -Linsen, -Lagen (bis 10 cm), KalifeldspÃ¤te bis 7 mm)
";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;210.9;213.65;Wechsellagerung (Biotit-)Sericitgneis (hell) und Chlorit-Biotit-Sericitschiefer (dunkel), KalifeldspÃ¤te blÃ¤ulich (< 2 mm), Pyrit auf SchieferungsflÃ¤chen;(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104041.0;15202194.0;15001091.0;;['évaporite, indifférenciée']
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;213.65;214.3;Sericitgneis, hell, blÃ¤uliche KalifeldspÃ¤te (< 1 mm);(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104041.0;15202194.0;;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;190.8;194.5;"(Biotit-)Chlorit-Sericitgneis, oft Pyrit auf der Schieferung
- 191.30, 192.35, 194.40 m: diskordante Quarzadern (bis 8 mm)
- 193.40-194.50 m: oft stark geklÃ¼ftet, Kluftquarze, Pyrit, Chlorit
";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;214.3;221.9;"Biotit-Sericitgneis, hell, mit dunklen Biotitschiefer-Lagen
- 215.40, 217.10, 219.75 m: Pyrit auf SchieferungsflÃ¤chen
- 215.60 m: Quarz-Feldspat-Ader (20 mm)
- 217.60-217.80 m: flaserige Textur
- 218.10, 219.40, 219.70, 220.00 m: Quarz-Feldspat-Adern (6 â€“ 30 mm)
- 220.75-220.90 m: steilstehende KlÃ¼fte
- 220.70, 221.10-221.25, 221.70 m: pegmatoide Quarz-Kalifeldspat-Adern (4 â€“ 15 mm), konkordant, Rand aus Chlorit-Biotitphyllit
";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;396.2;405.3;"(Biotit-)Chlorit-Hellglimmerschiefer (z.T. bis -gneis), grÃ¼nlich, feinkÃ¶rnig, z.T. flaserig, SchieferungsflÃ¤chen undulÃ¶s, ca. 30-40Â° zur BA, epidothaltig, selten Lagen mit schwarzen Schiefern
- 396.25-396.50 m: Quarz-Chlorit-Ader mit wenig Calcit
- 400.50 m: Quarzader, senkrecht zur Schieferung
- 401.15-402.50 m: Hellglimmergneis, stark mit Quarzadern senkrecht zur Schieferung durchsetzt, fein- bis mittelkÃ¶rnig
- 403.95-404.25 m: mittel- bis grobkÃ¶rnig
";(Chlorit-)Hellglimmerschiefer bis -gneis / Altkristallin / Aar-Massiv;9003.0;15104034.0;15202194.0;15001091.0;;['évaporite, indifférenciée']
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;188.8;190.8;(Biotit-)Sericitschiefer, Quarzadern, viele KlÃ¼fte mit Quarz (8 mm), Adular (4 mm), Pyrit (2 mm), z.T. stark zerbrochen;(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104033.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;388.75;396.2;"Hellglimmergneis (schiefriger bis massiger Gneis), grau, feinkÃ¶rnig, homogen, z.T. feine Erzlagen
- 389.40-389.70 m: Scherzone 25-40Â° zur BA, aufgebleicht, mit Quarzader
- 390.15-390.45, 390.50-391.00, 392.15-392.35 m: Chlorit-Quarzadern, senkrecht zur Schieferung
";(Chlorit-)Hellglimmerschiefer bis -gneis / Altkristallin / Aar-Massiv;9003.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;221.9;223.25;Sericitgneis, z.T. stark zerbrochen (mit Lehm und neuem Calcit);(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;223.25;225.25;"Biotit-Sericitgneis, Augen (2 - 4 mm)
- 223.45, 223.70 m: konkordante TrennflÃ¤chen (Gesteinsmehl)";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9002.0;15104042.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;379.65;388.75;"Chlorit-Hellglimmergneis (schiefriger Gneis), epidotfÃ¼hrend, fein- bis mittelkÃ¶rnig, z.T. flaserig
- 380.20-380.30 m: Quarzadern, konkordant, mit Calcit und Chlorit
- 380.60 m: dÃ¼nner Kakirit, konkordant
- 385.00-386.00 m: reichlich KlÃ¼fte, z.T. reichlich Pyritkristalle, rauh
- 388.40-388.75 m: Hellglimmer-Chloritschiefer, verfaltet
";(Chlorit-)Hellglimmerschiefer bis -gneis / Altkristallin / Aar-Massiv;9002.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;225.25;227.8;"Biotit-Sericitschiefer, dunkel
- 226.10 m: Pyrit auf SchieferungsflÃ¤chen";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104035.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;227.8;229.05;"Chlorit-Hellglimmergneis, sehr helles Gestein
- 227.80 m: hydrothermaler Gang, porÃ¶s (40 mm), Kluftquarze";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;229.05;231.55;"Biotit-Sericitgneis, z.T. feinschiefrig, Pyrit
- 230.70-231.30 m: dÃ¼nne Ultramylonitlagen, offen
- 231.20 m: Quarz-Feldspat-Ader (30 mm)";(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;369.0;379.65;"(Biotit-)Chlorit-Hellglimmerschiefer, fein- z.T. mittelkÃ¶rnig, helle Lagen mit z.T. reichlich Calcit; pyritfÃ¼hrend, z.T. Epidot
- 372.00 m: verfÃ¤ltelte Quarzadern mit Calcit und Chlorit
- 373.35 m: Quarzader, konkordant
- 374.45 m: Kakirit, dÃ¼nn, konkordant
- 375.30-375.50 m: Kataklasit, unten Kakirit
- 375.60 m: feine Erzlage
- 376.05-376.45 m: Quarzader mit Calcit, Erz, Epidot, Chlorit
- ab 376.50 m: z.T. Wechsellagerung grÃ¼nlich/schwarze Lagen
- 379.60-379.65 m: Kataklasit (70 mm), diskordant
- 379.65 m: SchieferungsflÃ¤che schwach graphitfÃ¼hrend
";(Chlorit-)Hellglimmerschiefer bis -gneis / Altkristallin / Aar-Massiv;9002.0;15104034.0;15202194.0;15001091.0;;['évaporite, indifférenciée']
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;231.55;232.7;Biotit-Sericitschiefer, dunkel;(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104035.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;367.4;369.0;"Biotit-Hellglimmergneis, feinkÃ¶rnig
- 368.80 m: Quarzader (50 mm) mit Calcit und Pyrrhotin";(Chlorit-)Hellglimmerschiefer bis -gneis / Altkristallin / Aar-Massiv;9001.0;15104035.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;366.4;367.4;Chlorit-Hellglimmerschiefer, feinkÃ¶rnig, porphyrisch;(Chlorit-)Hellglimmerschiefer bis -gneis / Altkristallin / Aar-Massiv;9001.0;15104034.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;365.8;366.4;Kakirit, schwarz, z.T. mit GesteinsbruchstÃ¼cken, weich bis steif;Konglomeratschiefer, Tonschiefer, Anthrazit usw. / Karbon / Aar-Massiv;9001.0;15104005.0;15202164.0;15001119.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;363.6;365.8;graphithaltiger Tonschiefer wechselnd mit Metagrauwacke-Lagen;Konglomeratschiefer, Tonschiefer, Anthrazit usw. / Karbon / Aar-Massiv;9001.0;15104032.0;15202164.0;15001119.0;;['grès ', 'évaporite, indifférenciée']
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;362.0;363.6;Quarzit, grau, fein- bis mittelkÃ¶rnig, +/- homogen (gleichkÃ¶rnig);Konglomeratschiefer, Tonschiefer, Anthrazit usw. / Karbon / Aar-Massiv;9002.0;15104091.0;15202164.0;15001119.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;232.7;233.9;Biotitgneis, felsische Minerale (ca. 2 mm) mit Druckschatten;(Biotit-)Chlorit-Sericitgneis / Altkristallin / Aar-Massiv;9001.0;15104041.0;15202194.0;15001091.0;;[]
SF-58;"Sondierbohrung ""LÃ¶tschental"", RB93/16";B;g;2624366.11;1137005.63;1333.9;71;Detailprofil 93/16;360.25;362.0;"graphithaltiger Tonschiefer, schwarz
- 362.00 m: Kontakt ca. 75Â° zu BA, spiegelglatt";Konglomeratschiefer, Tonschiefer, Anthrazit usw. / Karbon / Aar-Massiv;9002.0;15104032.0;15202164.0;15001119.0;;[]
